Date,Mid_Value,Mid_Change
2021-06-01,495.0,0.023256
2021-07-01,470.0,0.01677775
2021-08-01,370.0,0.0
2021-09-01,500.0,0.0
2021-11-01,460.0,0.243243
2022-06-01,540.0,-0.121951
2022-07-01,410.0,-0.04868866666666666
2022-08-01,473.75,-0.01519425
2022-09-01,510.0,0.05522266666666667
2022-10-01,480.0,-0.111111
2023-07-01,415.0,0.041412333333333336
2023-08-01,470.0,0.039760500000000004
2023-09-01,431.25,0.018089249999999998
2023-10-01,452.5,-0.0240965
2023-11-01,395.0,0.0
2024-04-01,415.0,0.0
2024-06-01,370.0,-0.038961
2024-07-01,385.0,-0.049383
2024-08-01,408.75,-0.02688175
2024-09-01,370.0,0.0
2024-10-01,403.75,-0.01278075
2025-10-01,405.0,0.0935675
2025-12-01,460.0,0.069767
